Genre,Words,Counts
fantasy,creature,138
fantasy,say,138
fantasy,earth,137
fantasy,lord,137
fantasy,dream,135
fantasy,defeat,135
fantasy,well,134
fantasy,offer,134
fantasy,heaven,134
fantasy,know,133
fantasy,fire,133
fantasy,though,132
fantasy,land,132
fantasy,visit,131
fantasy,true,130
fantasy,never,130
fantasy,room,129
fantasy,called,129
fantasy,parent,129
fantasy,agrees,128
fantasy,little,127
fantasy,inside,127
fantasy,keep,127
fantasy,call,127
fantasy,steal,127
fantasy,island,126
fantasy,others,126
fantasy,around,125
fantasy,revealed,125
fantasy,soldier,125
fantasy,secret,125
fantasy,taken,124
fantasy,’,124
fantasy,kingdom,123
fantasy,curse,123
fantasy,alice,123
fantasy,black,122
fantasy,left,121
fantasy,water,121
sports,team,349
sports,game,243
sports,win,148
sports,player,146
sports,father,143
sports,play,125
sports,school,125
sports,get,123
sports,rei,118
sports,match,108
sports,new,105
sports,coach,102
sports,go,101
sports,take,93
sports,one,92
sports,make,87
sports,first,86
sports,back,85
sports,wxyz,71
sports,fight,71
sports,football,70
sports,two,69
sports,begin,69
sports,friend,69
sports,tell,69
sports,come,67
sports,time,67
sports,family,63
sports,year,62
sports,final,60
sports,day,58
sports,later,58
sports,life,57
sports,return,57
sports,however,54
sports,tournament,54
sports,help,53
sports,end,53
sports,want,53
sports,also,53
sports,see,53
sports,meet,53
sports,world,52
sports,film,51
sports,home,51
sports,–,51
sports,high,50
sports,college,49
sports,give,49
sports,championship,49
sports,race,48
sports,start,48
sports,playing,48
sports,run,46
sports,joe,46
sports,becomes,45
sports,club,44
sports,find,44
sports,state,43
sports,woman,43
sports,try,43
sports,mother,43
sports,training,43
sports,love,42
sports,join,41
sports,league,41
sports,season,41
sports,boxing,40
sports,next,40
sports,son,40
sports,manager,39
sports,show,39
sports,well,39
sports,young,38
sports,finally,38
sports,sister,38
sports,student,37
sports,wife,37
sports,winning,37
sports,turn,37
sports,england,37
sports,cricket,37
sports,hit,36
sports,alex,36
sports,shot,36
sports,due,36
sports,shōgi,36
sports,head,35
sports,baseball,34
sports,town,34
sports,decides,34
sports,last,34
sports,would,34
sports,artyom,34
sports,star,33
sports,offer,33
sports,lose,33
sports,relationship,33
sports,sport,33
sports,professional,33
sports,jimmy,33
sports,monroe,33
sports,doug,33
sports,girl,32
sports,soon,32
sports,still,32
sports,fall,32
sports,scott,32
sports,former,32
sports,train,32
sports,face,32
sports,nick,32
sports,jess,32
sports,member,31
sports,local,31
sports,second,31
sports,daughter,30
sports,attempt,30
sports,eventually,30
sports,even,30
sports,basketball,29
sports,field,29
sports,old,29
sports,opponent,29
sports,lead,29
sports,call,29
sports,move,29
sports,american,28
sports,boy,28
sports,man,28
sports,money,28
sports,defeat,28
sports,learns,28
sports,david,28
sports,best,28
sports,dream,28
sports,become,28
sports,zack,28
sports,daytona,28
sports,gotō,28
sports,champion,27
sports,career,27
sports,agrees,27
sports,way,27
sports,another,27
sports,jake,27
sports,mcqueen,27
sports,sandeep,27
sports,though,26
sports,victory,26
sports,work,26
sports,losing,26
sports,place,26
sports,gu,26
sports,throw,26
sports,job,26
sports,hockey,26
sports,without,26
sports,ball,26
sports,brother,25
sports,could,25
sports,john,25
sports,teammate,25
sports,story,25
sports,house,25
sports,never,25
sports,break,25
sports,king,25
sports,reveals,25
sports,national,25
sports,captain,25
sports,together,25
sports,micky,25
sports,challenge,24
sports,realizes,24
sports,asks,24
sports,order,24
sports,instead,24
sports,santiago,24
sports,kyoko,24
sports,injured,23
sports,around,23
sports,city,23
sports,car,23
sports,future,23
sports,leaf,23
sports,despite,23
sports,anders,23
sports,brian,22
sports,point,22
sports,loses,22
sports,much,22
sports,good,22
sports,like,22
sports,three,22
sports,away,22
sports,named,22
sports,say,22
sports,several,22
sports,free,22
horror,find,2880
horror,house,2347
horror,kill,2079
horror,one,1982
horror,go,1861
horror,back,1607
horror,tell,1569
horror,take,1556
horror,body,1555
horror,death,1471
horror,get,1333
horror,later,1309
horror,killed,1288
horror,night,1286
horror,see,1278
horror,try,1260
horror,room,1238
horror,two,1230
horror,home,1201
horror,escape,1165
horror,man,1164
horror,father,1160
horror,begin,1143
horror,friend,1140
horror,car,1090
horror,return,1075
horror,mother,1038
horror,family,1002
horror,police,993
horror,attack,987
horror,day,976
horror,help,967
horror,dr,953
horror,attempt,953
horror,also,943
horror,dead,937
horror,woman,926
horror,girl,920
horror,away,916
horror,come,896
horror,next,895
horror,group,882
horror,time,878
horror,run,870
horror,child,863
horror,film,851
horror,life,838
horror,head,821
horror,vampire,811
horror,make,795
horror,killing,779
horror,ghost,772
horror,however,763
horror,new,751
horror,wife,719
horror,murder,718
horror,year,704
horror,call,701
horror,leave,699
horror,way,695
horror,young,693
horror,daughter,683
horror,leaf,679
horror,blood,666
horror,turn,663
horror,discovers,659
horror,another,657
horror,inside,652
horror,arrives,649
horror,fall,647
horror,hand,631
horror,meanwhile,626
horror,door,620
horror,appears,601
horror,son,600
horror,michael,600
horror,meet,595
horror,old,593
horror,creature,592
horror,reveals,592
horror,first,591
horror,named,587
horror,soon,585
horror,start,584
horror,end,578
horror,hospital,575
horror,town,567
horror,mr,566
horror,spirit,558
horror,shoot,558
horror,break,552
horror,john,551
horror,david,551
horror,becomes,548
horror,three,545
horror,give,544
horror,stop,543
horror,show,542
horror,school,540
horror,say,538
horror,open,537
horror,zombie,523
horror,human,522
horror,attacked,521
horror,set,520
horror,asks,520
horror,sister,517
horror,story,505
horror,people,505
horror,still,498
horror,outside,494
horror,paul,493
horror,killer,489
horror,upon,485
horror,’,482
horror,brother,479
horror,found,477
horror,around,477
horror,fire,470
horror,order,463
horror,local,463
horror,visit,460
horror,fight,456
horror,behind,447
horror,monster,447
horror,face,446
horror,dracula,440
horror,place,433
horror,drive,427
horror,left,424
horror,well,423
horror,doctor,417
horror,eventually,417
horror,wxyz,416
horror,realizes,416
horror,power,415
horror,revealed,412
horror,boy,409
horror,look,401
horror,plan,396
horror,force,394
horror,explains,393
horror,men,392
horror,apartment,389
horror,alive,387
horror,save,386
horror,arrive,386
horror,morning,385
horror,van,380
horror,work,379
horror,suddenly,377
horror,several,376
horror,window,375
horror,leaving,375
horror,love,374
horror,decides,370
horror,want,369
horror,dy,369
horror,scene,369
horror,discover,367
horror,victim,367
horror,party,366
horror,taken,362
horror,chase,358
horror,stay,358
horror,student,358
horror,peter,358
horror,become,357
horror,manages,357
horror,finally,355
horror,mike,355
horror,encounter,354
horror,others,353
horror,water,352
horror,strange,347
horror,along,347
horror,know,342
horror,basement,342
horror,refuse,341
horror,wood,340
horror,sarah,339
horror,last,337
horror,missing,336
horror,sam,334
horror,murdered,333
horror,using,332
horror,following,331
horror,werewolf,330
horror,gun,330
horror,billy,330
horror,like,328
horror,corpse,328
horror,stab,327
horror,officer,327
horror,us,323
horror,black,322
horror,evil,321
horror,search,321
horror,belief,321
horror,causing,319
historical,king,285
historical,one,246
historical,wxyz,235
historical,take,214
historical,father,204
historical,love,203
historical,army,182
historical,return,181
historical,film,180
historical,son,180
historical,later,180
historical,go,176
historical,life,175
historical,find,165
historical,family,164
historical,time,163
historical,wife,160
historical,cao,156
historical,back,153
historical,woman,149
historical,get,149
historical,kill,149
historical,however,146
historical,new,146
historical,death,146
historical,war,145
historical,two,145
historical,battle,144
historical,tell,142
historical,prince,139
historical,year,139
historical,day,139
historical,make,138
historical,young,137
historical,emperor,137
historical,order,136
historical,also,132
historical,british,125
historical,come,125
historical,meet,124
historical,killed,123
historical,men,121
historical,story,117
historical,first,115
historical,soldier,113
historical,end,110
historical,man,110
historical,brother,109
historical,give,109
historical,friend,109
historical,daughter,109
historical,help,108
historical,force,108
historical,attack,105
historical,fall,104
historical,try,102
historical,elizabeth,102
historical,see,101
historical,fight,100
historical,child,99
historical,mother,98
historical,set,98
historical,begin,97
historical,people,96
historical,kingdom,96
historical,village,95
historical,escape,94
historical,night,93
historical,away,92
historical,de,92
historical,attempt,91
historical,becomes,90
historical,asks,90
historical,refuse,89
historical,marry,88
historical,home,88
historical,plan,88
historical,marriage,88
historical,city,88
historical,meanwhile,86
historical,mary,86
historical,general,85
historical,decides,85
historical,another,84
historical,house,82
historical,leaf,81
historical,lord,79
historical,way,78
historical,’,76
historical,court,76
historical,leave,75
historical,japanese,75
historical,soon,74
historical,girl,74
historical,would,73
historical,dy,72
historical,become,71
historical,dead,70
historical,empress,70
historical,john,69
historical,place,68
historical,arrives,68
historical,napoleon,68
historical,minister,68
historical,ship,67
historical,want,67
historical,england,67
historical,hand,66
historical,group,66
historical,great,66
historical,palace,65
historical,despite,65
historical,marcus,65
historical,sun,65
historical,join,64
historical,along,64
historical,zhao,64
historical,husband,63
historical,state,63
historical,start,63
historical,enemy,62
historical,wu,62
historical,turn,61
historical,eventually,60
historical,taken,60
historical,reveals,60
historical,save,60
historical,china,60
historical,instead,59
historical,sent,59
historical,queen,59
historical,even,58
historical,lead,58
historical,edward,58
historical,officer,57
historical,boy,57
historical,run,57
historical,head,56
historical,charles,56
historical,henry,56
historical,offer,56
historical,sister,56
historical,last,56
historical,liu,56
historical,play,55
historical,next,55
historical,finally,55
historical,three,55
historical,tribe,54
historical,yu,54
historical,like,53
historical,france,52
historical,agrees,52
historical,guard,52
historical,relationship,51
historical,married,50
historical,rescue,50
historical,old,50
historical,scene,50
historical,upon,50
historical,throne,50
historical,troop,49
historical,many,49
historical,india,49
historical,leader,48
historical,sword,48
historical,french,48
historical,work,48
historical,died,48
historical,left,48
historical,american,47
historical,named,47
historical,never,47
historical,visit,47
historical,fire,47
historical,though,47
historical,led,47
historical,without,46
historical,learns,46
historical,still,46
historical,military,46
historical,known,46
historical,seal,46
historical,police,46
historical,chinese,46
historical,given,45
historical,captured,45
historical,including,45
historical,ying,45
historical,land,44
historical,together,44
historical,world,44
historical,body,44
historical,must,44
historical,say,44
historical,well,44
historical,several,44
historical,princess,44
historical,imperial,44
historical,plot,43
documentary,film,227
documentary,life,93
documentary,show,93
documentary,one,92
documentary,family,88
documentary,time,78
documentary,take,76
documentary,new,71
documentary,find,69
documentary,wxyz,66
documentary,band,64
documentary,go,63
documentary,two,61
documentary,also,60
documentary,get,60
documentary,year,56
documentary,mother,56
documentary,documentary,54
documentary,’,52
documentary,work,50
documentary,madonna,50
documentary,girl,49
documentary,people,48
documentary,first,48
documentary,many,47
documentary,day,46
documentary,begin,45
documentary,end,44
documentary,music,41
documentary,group,41
documentary,home,40
documentary,world,39
documentary,see,38
documentary,state,38
documentary,however,38
documentary,child,37
documentary,friend,36
documentary,song,36
documentary,back,36
documentary,later,35
documentary,three,35
documentary,interview,35
documentary,crew,35
documentary,father,34
documentary,tour,34
documentary,footage,33
documentary,scene,33
documentary,return,33
documentary,part,33
documentary,would,33
documentary,play,33
documentary,school,33
documentary,clark,33
documentary,death,32
documentary,cub,32
documentary,audience,31
documentary,camera,31
documentary,try,31
documentary,well,31
documentary,make,31
documentary,story,31
documentary,trip,31
documentary,another,30
documentary,come,30
documentary,together,29
documentary,tell,29
documentary,way,29
documentary,man,28
documentary,even,28
documentary,room,28
documentary,around,28
documentary,furnier,28
documentary,member,27
documentary,like,27
documentary,–,27
documentary,conner,27
documentary,alice,27
documentary,away,26
documentary,american,26
documentary,made,26
documentary,attack,26
documentary,including,26
documentary,deaf,26
documentary,still,26
documentary,eventually,26
documentary,brother,26
documentary,borat,26
documentary,follows,25
documentary,shot,25
documentary,set,25
documentary,playing,25
documentary,help,25
documentary,become,25
documentary,focus,25
documentary,woman,25
documentary,look,25
documentary,event,24
documentary,becomes,24
documentary,movie,24
documentary,hearing,24
documentary,dean,24
documentary,stage,23
documentary,fall,23
documentary,love,23
documentary,much,23
documentary,along,23
documentary,seen,23
documentary,without,23
documentary,thing,23
documentary,medusa,23
documentary,house,22
documentary,city,22
documentary,give,22
documentary,fight,22
documentary,client,22
documentary,call,22
documentary,decides,22
documentary,kenny,22
documentary,leaf,22
documentary,amber,22
documentary,named,22
documentary,pride,22
documentary,frankie,22
documentary,attempt,21
documentary,shown,21
documentary,able,21
documentary,young,21
documentary,live,21
documentary,killed,21
documentary,others,21
documentary,connie,21
documentary,men,21
documentary,soon,21
documentary,following,20
documentary,director,20
documentary,herd,20
documentary,river,20
documentary,war,20
documentary,u,20
documentary,finally,20
documentary,community,20
documentary,york,20
documentary,parent,20
documentary,ranch,20
documentary,walter,20
documentary,couple,20
documentary,known,20
documentary,next,20
documentary,meet,20
documentary,matt,20
documentary,brüno,20
documentary,jc,20
documentary,could,19
documentary,though,19
documentary,sound,19
documentary,relationship,19
documentary,last,19
documentary,south,19
documentary,street,19
documentary,going,19
documentary,record,19
documentary,town,19
documentary,son,19
documentary,wife,18
documentary,head,18
documentary,several,18
documentary,early,18
documentary,left,18
documentary,called,18
documentary,start,18
documentary,became,18
documentary,lead,18
documentary,leave,18
documentary,started,18
documentary,performance,18
documentary,visit,18
documentary,album,18
documentary,terry,18
documentary,shore,18
documentary,showing,17
documentary,“,17
documentary,working,17
documentary,never,17
documentary,number,17
documentary,place,17
documentary,career,17
documentary,schwarzenegger,17
documentary,sita,17
documentary,travel,16
documentary,real,16
documentary,within,16
documentary,explains,16
documentary,main,16
documentary,due,16
documentary,singer,16
documentary,played,16
documentary,claim,16
documentary,move,16
documentary,front,16
documentary,service,16
serial,agent,35
serial,gang,26
serial,secret,26
serial,captain,26
serial,find,25
serial,dr,25
serial,one,25
serial,power,21
serial,order,20
serial,take,19
serial,war,19
serial,black,19
serial,island,18
serial,attempt,18
serial,earth,18
serial,plan,17
serial,plot,16
serial,however,16
serial,death,15
serial,force,15
serial,attack,15
serial,device,15
serial,new,15
serial,scorpion,15
serial,henchman,14
serial,mysterious,14
serial,man,14
serial,killed,14
serial,brother,14
serial,help,14
serial,scientist,14
serial,billy,14
serial,u,14
serial,villain,14
serial,nazi,13
serial,used,13
serial,father,13
serial,indian,13
serial,friend,13
serial,identity,13
serial,africa,13
serial,also,13
serial,american,13
serial,sheila,13
serial,spy,12
serial,use,12
serial,steal,12
serial,king,12
serial,leader,12
serial,back,12
serial,city,12
serial,government,12
serial,local,11
serial,escape,11
serial,stop,11
serial,using,11
serial,doctor,11
serial,professor,11
serial,expedition,11
serial,led,11
serial,member,11
serial,foster,11
serial,martian,11
serial,rocket,11
serial,go,10
serial,jim,10
serial,serial,10
serial,newspaper,10
serial,jeff,10
serial,control,10
serial,defeat,10
serial,murder,10
serial,world,10
serial,america,10
serial,bob,10
serial,known,10
serial,criminal,10
serial,ship,10
serial,ray,10
serial,jack,10
serial,get,10
serial,united,10
serial,flying,10
serial,purple,10
serial,henry,9
serial,men,9
serial,sent,9
serial,investigate,9
serial,gold,9
serial,end,9
serial,enemy,9
serial,discover,9
serial,first,9
serial,battle,9
serial,lost,9
serial,discovers,9
serial,hero,9
serial,marvel,9
serial,group,9
serial,set,9
serial,owner,9
serial,state,9
serial,two,9
serial,people,9
serial,aided,9
serial,monster,9
serial,steve,9
serial,whip,9
serial,chapter,9
serial,cody,9
serial,want,8
serial,daughter,8
serial,another,8
serial,tribe,8
serial,working,8
serial,discovered,8
serial,called,8
serial,army,8
serial,soon,8
serial,white,8
serial,hidden,8
serial,return,8
serial,effort,8
serial,crime,8
serial,trying,8
serial,sea,8
serial,raider,8
serial,police,8
serial,lead,8
serial,found,8
serial,fortune,8
serial,town,8
serial,larry,8
serial,craig,8
serial,moon,8
serial,superman,8
serial,keep,7
serial,turn,7
serial,jungle,7
serial,kill,7
serial,stolen,7
serial,three,7
serial,oro,7
serial,base,7
serial,ring,7
serial,detective,7
serial,mine,7
serial,destroy,7
serial,work,7
serial,hand,7
serial,search,7
serial,golden,7
serial,name,7
serial,foreign,7
serial,diamond,7
serial,along,7
serial,bruce,7
serial,pilot,7
serial,wxyz,7
serial,reporter,7
serial,pacific,7
serial,secretly,7
serial,fly,7
serial,associate,7
serial,idaho,7
serial,layton,7
serial,spaceship,7
serial,alien,7
serial,mr,6
serial,upon,6
serial,time,6
serial,money,6
serial,meet,6
serial,tom,6
serial,make,6
serial,area,6
serial,charge,6
serial,come,6
serial,way,6
serial,masked,6
serial,son,6
serial,old,6
serial,evil,6
serial,determined,6
serial,missing,6
serial,eventually,6
serial,lens,6
serial,later,6
serial,place,6
serial,hideout,6
serial,air,6
serial,armstrong,6
serial,martin,6
serial,allied,6
serial,japanese,6
serial,mask,6
serial,mystery,6
serial,cave,6
serial,heller,6
serial,observatory,6
mystery,find,473
mystery,police,439
mystery,one,391
mystery,murder,382
mystery,tell,282
mystery,take,275
mystery,go,272
mystery,man,267
mystery,death,265
mystery,house,258
mystery,also,253
mystery,friend,243
mystery,holmes,240
mystery,killed,231
mystery,get,229
mystery,dead,213
mystery,two,211
mystery,later,207
mystery,found,203
mystery,back,200
mystery,woman,199
mystery,room,197
mystery,night,196
mystery,help,194
mystery,mr,193
mystery,body,189
mystery,suspect,187
mystery,wife,185
mystery,day,182
mystery,time,181
mystery,kill,180
mystery,new,179
mystery,car,178
mystery,home,176
mystery,however,172
mystery,return,169
mystery,see,166
mystery,killer,163
mystery,turn,159
mystery,try,158
mystery,next,158
mystery,chan,157
mystery,case,154
mystery,life,152
mystery,family,152
mystery,meet,150
mystery,murdered,147
mystery,escape,142
mystery,detective,139
mystery,father,138
mystery,come,137
mystery,daughter,136
mystery,miss,134
mystery,another,132
mystery,attempt,132
mystery,make,131
mystery,give,130
mystery,film,129
mystery,reveals,129
mystery,away,129
mystery,tom,127
mystery,year,126
mystery,discovers,125
mystery,love,124
mystery,husband,124
mystery,watson,123
mystery,crime,123
mystery,asks,122
mystery,begin,122
mystery,call,121
mystery,money,120
mystery,arrives,118
mystery,dr,115
mystery,plan,113
mystery,sir,112
mystery,know,112
mystery,john,111
mystery,wxyz,110
mystery,visit,109
mystery,inspector,108
mystery,set,106
mystery,suicide,105
mystery,story,105
mystery,becomes,104
mystery,soon,103
mystery,martin,103
mystery,secret,102
mystery,shot,102
mystery,murderer,101
mystery,leaf,100
mystery,way,100
mystery,first,99
mystery,men,98
mystery,end,98
mystery,mansion,97
mystery,left,96
mystery,brother,95
mystery,old,95
mystery,scene,94
mystery,letter,93
mystery,real,92
mystery,run,92
mystery,show,92
mystery,young,91
mystery,head,91
mystery,leave,91
mystery,name,90
mystery,missing,90
mystery,son,90
mystery,child,90
mystery,gun,90
mystery,charlie,89
mystery,’,89
mystery,named,88
mystery,nick,88
mystery,three,87
mystery,work,86
mystery,train,86
mystery,apartment,85
mystery,would,85
mystery,revealed,84
mystery,want,84
mystery,hotel,84
mystery,note,82
mystery,play,82
mystery,robert,81
mystery,charles,81
mystery,claim,81
mystery,fall,80
mystery,stop,80
mystery,behind,80
mystery,killing,80
mystery,meanwhile,79
mystery,mother,78
mystery,local,78
mystery,place,77
mystery,decides,76
mystery,girl,76
mystery,peter,76
mystery,well,74
mystery,investigate,74
mystery,member,74
mystery,learns,74
mystery,office,74
mystery,henry,74
mystery,upon,73
mystery,arrive,73
mystery,town,73
mystery,evidence,73
mystery,group,72
mystery,victim,72
mystery,investigation,72
mystery,fire,72
mystery,say,72
mystery,arrest,71
mystery,inside,71
mystery,sister,70
mystery,manages,70
mystery,along,70
mystery,criminal,69
mystery,mystery,69
mystery,together,69
mystery,shoot,69
mystery,morning,69
mystery,school,69
mystery,must,68
mystery,lead,68
mystery,leaving,68
mystery,former,68
mystery,order,67
mystery,like,67
mystery,estate,67
mystery,private,67
mystery,taken,67
mystery,sent,67
mystery,ann,67
mystery,state,66
mystery,hand,66
mystery,andrew,65
mystery,search,65
mystery,around,65
mystery,eventually,65
mystery,paul,64
mystery,hospital,64
mystery,everyone,64
mystery,lanyard,64
mystery,mysterious,63
mystery,still,63
mystery,died,63
mystery,william,63
mystery,attack,62
mystery,part,62
mystery,person,62
mystery,doctor,62
mystery,including,62
mystery,offer,62
mystery,event,62
mystery,using,62
mystery,agent,62
mystery,affair,61
romance,love,3748
romance,get,2318
romance,father,2032
romance,go,1896
romance,friend,1869
romance,life,1729
romance,tell,1720
romance,find,1629
romance,one,1610
romance,meet,1593
romance,day,1506
romance,family,1505
romance,take,1449
romance,come,1445
romance,time,1255
romance,back,1227
romance,mother,1155
romance,fall,1109
romance,also,1098
romance,two,1081
romance,see,1067
romance,make,1051
romance,girl,1028
romance,later,1011
romance,home,999
romance,marriage,972
romance,house,956
romance,try,952
romance,story,925
romance,married,911
romance,return,885
romance,man,883
romance,however,872
romance,son,858
romance,start,838
romance,year,838
romance,want,838
romance,end,836
romance,’,836
romance,daughter,834
romance,marry,834
romance,film,784
romance,help,782
romance,asks,770
romance,decides,755
romance,new,747
romance,away,744
romance,know,741
romance,raj,713
romance,give,696
romance,parent,695
romance,leaf,676
romance,relationship,670
romance,woman,657
romance,work,647
romance,money,646
romance,police,644
romance,brother,637
romance,wife,633
romance,way,625
romance,first,620
romance,together,618
romance,kill,617
romance,leave,612
romance,night,610
romance,young,604
romance,begin,583
romance,next,575
romance,soon,569
romance,becomes,566
romance,wedding,564
romance,finally,555
romance,sister,535
romance,another,528
romance,rahul,523
romance,village,522
romance,run,522
romance,turn,514
romance,plan,514
romance,would,512
romance,call,511
romance,meanwhile,509
romance,child,489
romance,feeling,477
romance,college,474
romance,say,471
romance,like,469
romance,become,464
romance,job,457
romance,still,449
romance,husband,448
romance,school,442
romance,death,436
romance,show,431
romance,even,430
romance,place,420
romance,never,420
romance,hospital,418
romance,car,417
romance,eventually,414
romance,stay,408
romance,agrees,403
romance,happy,397
romance,reveals,393
romance,refuse,390
romance,visit,387
romance,couple,386
romance,people,379
romance,realizes,376
romance,priya,375
romance,feel,374
romance,movie,369
romance,good,368
romance,along,365
romance,fight,362
romance,killed,361
romance,save,359
romance,hand,358
romance,business,357
romance,named,357
romance,break,356
romance,raja,356
romance,left,353
romance,city,350
romance,learns,349
romance,last,349
romance,live,349
romance,attempt,348
romance,set,343
romance,boy,342
romance,order,339
romance,since,339
romance,heart,338
romance,escape,334
romance,due,334
romance,arrives,332
romance,doesnt,331
romance,keep,330
romance,though,329
romance,accident,327
romance,uncle,327
romance,three,326
romance,move,326
romance,party,325
romance,india,323
romance,much,322
romance,student,321
romance,name,320
romance,men,317
romance,mr,316
romance,going,313
romance,khan,311
romance,without,308
romance,around,308
romance,lover,301
romance,thing,298
romance,leaving,298
romance,ajay,295
romance,stop,292
romance,old,290
romance,rich,290
romance,david,290
romance,getting,290
romance,karan,287
romance,well,285
romance,wxyz,284
romance,dance,282
romance,train,281
romance,dream,281
romance,room,277
romance,truth,275
romance,best,275
romance,towards,273
romance,living,269
romance,win,268
romance,singh,268
romance,company,266
romance,past,266
romance,rohit,266
romance,arjun,266
romance,letter,265
romance,jai,263
romance,look,261
romance,ram,261
romance,local,260
romance,decide,260
romance,person,259
romance,true,256
romance,despite,256
romance,think,256
romance,change,252
romance,play,251
romance,pooja,251
romance,instead,247
romance,let,245
romance,doctor,244
romance,month,242
romance,upon,242
romance,discovers,240
romance,unable,240
war,german,1025
war,war,810
war,soldier,670
war,men,662
war,one,594
war,japanese,592
war,american,552
war,officer,537
war,back,493
war,take,489
war,attack,486
war,two,460
war,army,442
war,killed,441
war,order,437
war,british,437
war,return,421
war,find,414
war,force,409
war,wxyz,402
war,captain,396
war,mission,389
war,go,374
war,escape,340
war,later,334
war,enemy,333
war,group,324
war,tell,320
war,day,319
war,first,313
war,get,307
war,make,303
war,however,300
war,camp,297
war,film,289
war,new,288
war,friend,287
war,aircraft,280
war,crew,279
war,ship,276
war,time,275
war,u,274
war,also,272
war,pilot,270
war,general,269
war,commander,268
war,battle,264
war,major,262
war,kill,260
war,shot,257
war,wounded,251
war,fire,250
war,lieutenant,250
war,life,249
war,home,241
war,air,240
war,colonel,239
war,sergeant,238
war,attempt,237
war,world,236
war,prisoner,234
war,begin,232
war,three,230
war,try,229
war,see,228
war,come,227
war,man,225
war,unit,225
war,command,224
war,end,221
war,troop,215
war,young,212
war,help,208
war,family,208
war,base,208
war,father,204
war,way,204
war,another,199
war,away,197
war,line,196
war,wife,196
war,soon,195
war,meet,194
war,love,194
war,next,193
war,plan,193
war,night,193
war,leave,187
war,gun,186
war,bomb,185
war,son,185
war,sent,184
war,death,184
war,marine,184
war,john,183
war,give,180
war,train,178
war,von,176
war,state,175
war,military,175
war,platoon,172
war,company,166
war,village,165
war,french,164
war,fall,163
war,run,163
war,lead,163
war,patrol,162
war,fight,161
war,navy,161
war,shoot,160
war,becomes,160
war,dead,160
war,woman,157
war,town,154
war,raid,153
war,second,152
war,bomber,152
war,behind,151
war,captured,151
war,finally,150
war,still,150
war,island,150
war,despite,149
war,fighter,147
war,year,147
war,radio,147
war,decides,146
war,local,145
war,north,145
war,eventually,144
war,squadron,144
war,taken,143
war,meanwhile,142
war,turn,142
war,join,141
war,reach,141
war,several,141
war,refuse,141
war,lt,141
war,last,140
war,set,139
war,tank,139
war,leader,138
war,operation,137
war,team,137
war,arrives,136
war,hospital,135
war,head,135
war,left,134
war,including,134
war,would,133
war,front,132
war,rescue,132
war,small,131
war,member,131
war,killing,130
war,story,129
war,th,129
war,asks,128
war,squad,128
war,bridge,128
war,united,127
war,flying,127
war,nazi,127
war,fighting,125
war,training,125
war,led,125
war,others,124
war,combat,122
war,land,121
war,germany,120
war,fly,120
war,place,120
war,charge,120
war,guard,120
war,boat,120
war,call,119
war,capture,119
war,brother,119
war,boy,118
war,robert,118
war,action,118
war,survivor,118
war,leaf,117
war,become,117
war,work,117
war,along,116
war,assigned,116
war,show,116
war,near,115
war,position,115
war,james,114
war,plane,114
war,well,113
war,house,113
war,tom,113
war,break,113
war,many,113
war,submarine,113
spy,bond,578
spy,agent,244
spy,escape,155
spy,kill,148
spy,one,135
spy,killed,120
spy,find,114
spy,meet,112
spy,go,112
spy,british,107
spy,back,100
spy,take,99
spy,plan,93
spy,however,92
spy,tell,90
spy,time,87
spy,two,85
spy,new,85
spy,war,82
spy,later,81
spy,attempt,81
spy,david,81
spy,german,79
spy,also,79
spy,car,77
spy,mission,74
spy,spy,71
spy,reveals,69
spy,return,69
spy,power,68
spy,world,67
spy,make,67
spy,get,66
spy,order,66
spy,shirou,66
spy,man,63
spy,attack,63
spy,secret,62
spy,death,60
spy,soviet,60
spy,try,60
spy,bomb,60
spy,men,59
spy,force,59
spy,give,57
spy,using,57
spy,see,56
spy,help,56
spy,captured,55
spy,away,54
spy,american,53
spy,intelligence,53
spy,head,51
spy,day,51
spy,flint,51
spy,room,49
spy,team,49
spy,palmer,49
spy,information,48
spy,first,48
spy,assassin,48
spy,mi,48
spy,sent,47
spy,london,47
spy,arrives,47
spy,dr,46
spy,quiller,46
spy,police,45
spy,home,44
spy,love,44
spy,discovers,44
spy,film,43
spy,friend,43
spy,fight,43
spy,named,43
spy,group,42
spy,year,42
spy,control,42
spy,base,42
spy,battle,42
spy,u,41
spy,woman,41
spy,shoot,41
spy,city,41
spy,hotel,41
spy,use,41
spy,cia,41
spy,meanwhile,40
spy,train,40
spy,way,40
spy,james,40
spy,life,39
spy,ship,39
spy,along,39
spy,travel,39
spy,end,38
spy,learns,38
spy,turn,38
spy,us,38
spy,taken,38
spy,member,38
spy,state,38
spy,come,38
spy,killing,38
spy,contact,37
spy,van,37
spy,begin,37
spy,english,37
spy,germany,36
spy,leaf,36
spy,leaving,36
spy,meeting,36
spy,former,36
spy,another,36
spy,nazi,36
spy,run,36
spy,become,36
spy,graham,36
spy,plane,36
spy,largo,36
spy,von,35
spy,shot,35
spy,russian,35
spy,lead,35
spy,house,35
spy,next,35
spy,officer,35
spy,steal,35
spy,general,35
spy,know,34
spy,set,34
spy,working,34
spy,manages,34
spy,wxyz,34
spy,rescue,34
spy,spectre,34
spy,chase,33
spy,miller,33
spy,stop,32
spy,place,32
spy,night,32
spy,would,32
spy,instead,32
